"cus_id","comment_time","comment_star","cus_comment","shopID"
"言西早麟","2015-08-02 16:07","sml-str50","很不错，强烈推荐到云南饭店！牛肉味道巴适！","l9mmAq3BMmspvQb8"
"jessie0510","2015-08-01 21:38","sml-str50","老板很亲切，泰国吃中国菜，倍感亲切，！","l9mmAq3BMmspvQb8"
"菲行家爱贝","2015-07-31 17:01","sml-str50","老板中文好棒的说，交流零障碍，环境很好，味道也不错，泰餐中餐都有，非常满意","l9mmAq3BMmspvQb8"
"桌木柠檬酸","2015-07-30 23:08","sml-str50","老板是正宗云南红河人，方言、普通话、泰语都很流利，菜也很好吃，份量也够，同城有一家叫“中国饭店”的馆子，难吃到爆炸!千万别去！","l9mmAq3BMmspvQb8"
"kikilis","2015-07-30 20:31","sml-str50","还不错，挺好吃的，离酒店香格里拉步行也很近，有些家乡的味道","l9mmAq3BMmspvQb8"
"冰女杀手","2015-07-30 20:16","sml-str40","味道不错，特别是牛肉，炒饭也很好","l9mmAq3BMmspvQb8"
"ishahliu","2015-07-30 19:48","sml-str50","很实惠的店。第一次来点了泰国风味的菜，吃起来新奇，味道不错。住了几天，开始思念中国菜——点云南口味的，很好吃","l9mmAq3BMmspvQb8"
"tutuhua","2015-07-29 21:08","sml-str40","带老人孩子出来旅游，特地坐双条车过来吃晚饭。土豆丝很不错，鸡蛋饼最受小朋友喜爱。最惊艳的是鸡汤，鸡肉很嫩，鸡汤很鲜美，在清迈能吃到这样的中餐算很赞了。","l9mmAq3BMmspvQb8"
"Miss.寒露","2015-07-29 20:12","sml-str50","在泰国清迈的最后一个晚餐，我们决定将他安排在街边偶然发现的云南饭店，却发现他给了我们意外的惊喜。浓厚的家乡味道，两国菜都有？份量足！味道好","l9mmAq3BMmspvQb8"
"银凤_5176","2015-07-29 20:01","sml-str50","来清迈三天，吃的最爽的一次，很适合中国人的口味，强烈推荐，来清迈可以过来尝一下","l9mmAq3BMmspvQb8"
"leetys","2015-07-28 22:13","sml-str50","感觉很温馨，感觉终于回国了。[哈哈] 饿了一个星期，不是泰餐就是711快餐，关键都是泰餐味道。实在受不了了，看了别人推荐，上菜后我用了不到3分钟干掉了2碗饭4个菜，太好吃了。中餐就是好吃[哈哈][哈哈]
                            

		                            收起评价","l9mmAq3BMmspvQb8"
"狮子_5138","2015-07-27 19:35","sml-str50","菜品美味，分量足，价位不贵，老板人很好，各种聊天！下次还会来！点的小份，两个人撑的不行了。","l9mmAq3BMmspvQb8"
"刘娜","2015-07-26 18:54","sml-str50","挺好吃的，带两娃吃三菜，消费345。物美价廉。","l9mmAq3BMmspvQb8"
"妮可niko","2015-07-25 20:29","sml-str50","酒店附近的云南餐厅，是国内中餐的味道红烧牛肉小朋友们赞不绝口！推荐！","l9mmAq3BMmspvQb8"
"50486121_51返","2015-07-25 19:55","sml-str10","我只想说这家店菜的口味适合国人，但是老板人不老实，有斩人嫌疑，明明点中份菜，他写L，还以为我们看不懂，结帐时我们就吃了三个蔬菜合下来人民币要90多，太不可想象了，询问他，他说我们还有饮料，可这明明是我们自己带的，他亲自下单还不知道啊！给我们感觉就是诚心的，提醒大家以后去这家结账时每个菜价格都要再一个个自己核对一遍，老板不靠谱！以上是我真实体验
                            

		                            收起评价","l9mmAq3BMmspvQb8"
"花好月圆三平","2015-07-25 11:29","sml-str40","挺满意滴 离住的酒店不远 土豆丝炒酸菜老好吃","l9mmAq3BMmspvQb8"
"小资5511","2015-07-24 19:37","sml-str50","味道不错，老板人很好，中餐还是好吃","l9mmAq3BMmspvQb8"
"吴梅香","2015-07-24 18:42","sml-str50","吃了几天泰国菜，实在受不了了，酒店附近的这家中餐馆及时的解救了我们，赞一个，老板也很nice","l9mmAq3BMmspvQb8"
"nvlixue","2015-07-24 15:08","sml-str50","香格里拉酒店出来，左手，往前4百米左右，口味很好，上菜速度很快","l9mmAq3BMmspvQb8"
"点小评7611067053","2015-07-24 14:46","sml-str50","非常好吃 在泰国吃多了泰国菜 各种想念中国菜啊","l9mmAq3BMmspvQb8"
"贝贝8217","2015-07-23 19:42","sml-str50","吃了5天的泰国菜，终于找到家中国菜吃，太棒了，味道不错","l9mmAq3BMmspvQb8"
"cucupeng","2015-07-23 14:53","sml-str50","跟着网友指点来，味道正宗，又便宜，赞一个，老板是云南来的，值得一试～","l9mmAq3BMmspvQb8"
"君烁矣","2015-07-22 18:33","sml-str50","菜很好吃，正宗的中国菜！家里人吃得很开心～","l9mmAq3BMmspvQb8"
"傅振华","2015-07-22 12:06","sml-str50","老板人很好，牛肉面超级棒，吃腻了泰国菜，拿腻了刀叉，到云南饭店是你不二的选择，老板中国人，特别推荐牛肉面，回锅牛肉，小孩也吃的很香！","l9mmAq3BMmspvQb8"
"babooncn","2015-07-21 19:18","sml-str40","在清迈找到的中国菜馆，随着在清迈的中国游客越来越多，云南饭店也是越来越火。回锅牛肉做得不错，真材实料。泰国菜吃多了，来换换口味，这里是不错的选择","l9mmAq3BMmspvQb8"
"qzuser_96358137628875935","2015-07-21 12:24","sml-str40","鱼很好吃，木瓜不错！绿色咖哩鸡味道还可重点！","l9mmAq3BMmspvQb8"
"qiyaya83","2015-07-15 15:01","sml-str50","全部光盘，味道很不错！难得可以吃到地道中国味！","l9mmAq3BMmspvQb8"
"熊猫猫玲","2015-07-14 20:18","sml-str30","能在清迈吃到中餐还是不错的，云南菜，味道当然是不能和中国相比啦","l9mmAq3BMmspvQb8"
"huihuihuili","2015-07-12 20:51","sml-str50","在清迈吃不惯泰国菜，尤其是老人。发现酒店附近有这家云南饭馆。过来发现环境不错，点了一些家常菜，先开几个椰子喝，等菜上来，味道都很赞，老人很满意。尤其是酸辣鱼，柠檬酸味不错","l9mmAq3BMmspvQb8"
"silverysky","2015-07-10 22:09","sml-str50","地道中国菜。老板很热情。他乡吃到正宗中国菜，不简单。看看我们的战斗力。","l9mmAq3BMmspvQb8"
"蔷薇","2015-07-09 21:43","sml-str50","麻婆豆腐、酸菜土豆丝、红烧牛肉……每盘都爱吃！地道的中国菜，终于满足了我们的中国胃！","l9mmAq3BMmspvQb8"
"阿源_6439","2015-07-09 17:13","sml-str50","这几天没有吃过米饭的爸爸妈妈，今天终于吃到了，味道不错的云南菜，赞一个","l9mmAq3BMmspvQb8"
"中原老狼","2015-07-08
  更新于2015-07-10 21:20","sml-str50","味道非常棒，吃了几天，可惜明天就走了","l9mmAq3BMmspvQb8"
"牛蛙天后","2015-07-08 19:36","sml-str50","慕名而来，在清迈这几天终于吃上了中国菜。感谢大众点评，感谢老板！激动！ 土豆丝、红烧牛肉太好吃了，连汤都喝了！","l9mmAq3BMmspvQb8"
"Andymei1989","2015-07-08 19:32","sml-str50","老板不错，挺会做生意。终于不用吃泰国咖喱的味道了","l9mmAq3BMmspvQb8"
"yemay_cd","2015-07-07 20:39","sml-str50","在清迈几天，想吃辣椒得要命，这家云南菜真好，辣椒碟超香超辣，点了空心菜土豆丝和鱼，味道不错。唯一遗憾就是没有酒","l9mmAq3BMmspvQb8"
"Zilan_3877","2015-07-07 19:17","sml-str50","不错的。可以收人民币的1:5 价格OK","l9mmAq3BMmspvQb8"
"forresty","2015-07-06 22:21","sml-str50","点了泰国酸辣汤，土豆炒酸菜，咖喱鸡，味道很不错，来的晚了，获得老板亲自陪聊，介绍当地风土民情，感觉非常惬意，还有免费wifi","l9mmAq3BMmspvQb8"
"细雨无声","2015-07-06 21:53","sml-str40","这家云南餐厅很有泰国特色，绿咖喱味道很不错，还有老板推荐的酸菜炒土豆，口感很特别，很口吃！","l9mmAq3BMmspvQb8"
"wl_2050","2015-07-06 19:54","sml-str50","口味很中国，是家常口味不是极端的云南菜，不仅云南人喜欢吃，全国人民应该都喜欢吃。
酸菜土豆丝最赞，酸辣鱼，鱿鱼也很合胃口。
环境也比较清爽。老板是云南人后裔，普通话很好。
我们一扫而光。","l9mmAq3BMmspvQb8"
"flotter","2015-07-06 19:36","sml-str50","住在附近 经常吃酸菜土豆丝 LOL 挺好吃的，老板超级Nice","l9mmAq3BMmspvQb8"
"豆豆2057","2015-07-06 17:30","sml-str50","口味不错，老板服务周到热情，会讲中文","l9mmAq3BMmspvQb8"
"鸵鸟姑娘","2015-07-06 12:34","sml-str50","来清迈的第三天，终于美美的吃了一顿中国菜，halal云南饭店，老板中文流利，菜也很好吃","l9mmAq3BMmspvQb8"
"zyzlaker","2015-07-05 19:54","sml-str50","中国游客的福音，中式炒菜果然下饭，还有泰式口味的特色菜，多种选择，是绝佳的加油站。","l9mmAq3BMmspvQb8"
"Alice","2015-07-05 19:26","sml-str50","老板很热情～会中文(=•ૅω•´=)给32个赞～大天朝的味道赛高！","l9mmAq3BMmspvQb8"
"妞妞20060601","2015-07-04 21:44","sml-str50","我们都空盘喽。给大家推荐一下！","l9mmAq3BMmspvQb8"
"Qzone_4500333923","2015-07-04 13:08","sml-str50","是一个留学生推荐的，味道很好，比较正宗，点了菜全部清光，土豆丝酸菜很开胃。","l9mmAq3BMmspvQb8"
"熊靓_3357","2015-07-03
  更新于2015-07-04 09:39","sml-str50","回锅牛肉盖浇饭太棒了,炒饭都很好吃，空心菜,炒牛肉。一切都很美好","l9mmAq3BMmspvQb8"
"happywht","2015-07-03
  更新于2015-07-04 09:36","sml-str50","很赞很好，味道很中国味，个人比较喜欢那个红烧豆腐，喜欢吃豆制品的人应该会喜欢滴～还有牛肉炒饭和回锅牛肉拌饭，拌饭一定要拌哦～","l9mmAq3BMmspvQb8"
"哦哦哦哦哦哈哈好","2015-07-02
  更新于2015-07-03 21:35","sml-str50","饭店非常的干净 很好找 老板也很热情","l9mmAq3BMmspvQb8"
"haoyan63","2015-07-01
  更新于2015-07-03 21:09","sml-str50","孩子很喜欢，安慰了我们的中国胃！","l9mmAq3BMmspvQb8"
"jeke1973","2015-06-30 19:51","sml-str50","看到菜单就很亲切啊！菜品不错哦！","l9mmAq3BMmspvQb8"
"蛋炒饭不加蛋","2015-06-30 14:49","sml-str50","菜品不错，有国内的味道，烤鸭挺酥的","l9mmAq3BMmspvQb8"
"此人挂失","2015-06-29 14:06","sml-str50","能在异国他乡有这么可口的饭菜实属难得。一口气两个人点了四个菜，没吃完，份量很足。味道很可口安慰了我被泰国酸辣蹂躏了的胃。来泰国吃腻了的朋友严重推荐这里。","l9mmAq3BMmspvQb8"
"Honey","2015-06-29 13:46","sml-str50","味道不错哦，住在香格里拉，走走几分钟，值得推荐","l9mmAq3BMmspvQb8"
"dp73691856","2015-06-28 19:16","sml-str50","味道很好！很地道的云南味道！酸菜洋芋丝！牛干巴！番茄炒蛋！炒芥兰！！有云南味也有本地味！下次来了还要来！","l9mmAq3BMmspvQb8"
"cathyxusha","2015-06-28 18:44","sml-str40","离hotel很近，环境很好，终于吃饱了","l9mmAq3BMmspvQb8"
"Lvywen","2015-06-28 14:00","sml-str50","经过几天的泰式重空味，终于找到一家中式餐馆，安慰下中国的胃。中文菜单，中文沟通无障碍。量挺足，四人点了四菜一汤，足够了。香酥鸭，牛尾汤，肉很酥烂，味道不错。炒空心菜，炒黄瓜，番茄炒蛋，很适合老人家的口味。
                            

		                            收起评价","l9mmAq3BMmspvQb8"
"小瓷吃","2015-06-27 19:37","sml-str40","爸妈连续吃了不少天泰国餐实在受不了，于是在点评上找到这家饭馆，点了小炒牛肉、酸菜土豆丝，白菜豆腐汤和麻婆豆腐，都很地道。老板还很好心地给了一头蒜，谢谢","l9mmAq3BMmspvQb8"
"cissyxin","2015-06-25 19:29","sml-str40","还是中国菜比较对味，服务和菜色都不错。离香格里拉很近，走几分钟就到了，很好找","l9mmAq3BMmspvQb8"
"还是习惯叫丫头","2015-06-24 20:28","sml-str50","看看这盘子……我就不特别说明什么了，三天没吃中餐了，都快疯了，这下绝对解馋，味道在泰国能做成这么正宗已经算很不错的了！","l9mmAq3BMmspvQb8"
"忆苦思甜","2015-06-24 20:27","sml-str50","土豆丝超好吃~我们要了两盘…鱿鱼也好吃，酸辣鱼不喜欢，有点腥，空心菜，黑胡椒牛肉都好吃~~~还要了一个白菜粉丝汤，都是中国菜的味道，一扫而空！","l9mmAq3BMmspvQb8"
"kelphine","2015-06-22 19:59","sml-str50","吃了几天泰国菜都差点吃拉肚子了～看大家推荐这家餐厅才过来！味道确实不错拉肚子都好了！！！哈哈","l9mmAq3BMmspvQb8"
"WeiXin_7051311509","2015-06-21 17:45","sml-str10","传上照片,没有空调,在泰国这样的气温吃饭好辛苦","l9mmAq3BMmspvQb8"
"Emily0524","2015-06-20 20:40","sml-str50","口味不错 到泰国好不容易吃了舒服","l9mmAq3BMmspvQb8"
"黑武士WW","2015-06-20 18:14","sml-str50","老板是第二代华人，超热情，对我们提问咨询都耐心解释。饭菜也可口，份量大，赞","l9mmAq3BMmspvQb8"
"*l*lly","2015-06-17 14:16","sml-str50","老板人很好，味道也很好，强烈推荐！吃光光…","l9mmAq3BMmspvQb8"
"Rebeccaliux","2015-06-15 22:09","sml-str40","老板很热情、菜品也不错。不过走了好远才找到！","l9mmAq3BMmspvQb8"
"可可004","2015-06-15 21:48","sml-str50","在泰国能吃到土豆丝真好，特别赞一下拿条鱼，真的很不错很好吃，推荐","l9mmAq3BMmspvQb8"
"chtm","2015-06-15 19:00","sml-str50","好中国的菜啊。牛肉酥而不烂，空心菜老公很喜欢。酸辣土豆丝喜欢里面的酸菜很够味。","l9mmAq3BMmspvQb8"
"jhudjwnbcuijs","2015-06-15 14:03","sml-str50","好久没吃中国菜了！味道很不错 简单粗暴哈哈","l9mmAq3BMmspvQb8"
"猫小墨","2015-06-13 21:09","sml-str50","来旅游，朋友要吃中国菜，查了点评看到这家就过来了，中国菜口味还算中式，不错，就在长康路上，很方便。吃完才想起来拍照","l9mmAq3BMmspvQb8"
"梦_987179","2015-06-12 21:44","sml-str50","鱿鱼中式味道不错，老板人特别好，很亲切的感觉","l9mmAq3BMmspvQb8"
"淡定蛋不着急","2015-06-11 17:33","sml-str50","very good，主要4点半来很饿，他还是开着的！","l9mmAq3BMmspvQb8"
"帕斯小巫","2015-06-10 22:30","sml-str40","还不错吧，在清迈吃了几天泰北菜换换口味","l9mmAq3BMmspvQb8"
"橘子超人5999","2015-06-09 18:06","sml-str50","比较贴近中国菜全吃光了。。不错。。","l9mmAq3BMmspvQb8"
"qjcasson","2015-06-08 20:33","sml-str50","吃不惯泰国菜  正好酒店附近这家餐厅  救了我们  口味不错","l9mmAq3BMmspvQb8"
"三藏塔图_1198","2015-06-07 15:39","sml-str50","老板中文刚刚的  就是地方不容易找  特发图方便大家找","l9mmAq3BMmspvQb8"
"ningustc","2015-06-07 13:48","sml-str50","酸辣鱼味道非常赞，酸菜土豆丝好吃到飞起！！","l9mmAq3BMmspvQb8"
"ZhaoHui(Leo)","2015-06-06 21:53","sml-str50","作为一个在泰国工作的中国人，吃到凉拌皮蛋的瞬间眼泪快掉下来了","l9mmAq3BMmspvQb8"
"seniasenia","2015-06-06 13:13","sml-str50","终于吃到心心念念的中国菜，味道是极好的。","l9mmAq3BMmspvQb8"
"煦_3787","2015-06-05 20:11","sml-str40","中规中举..土豆酸菜丝好食..","l9mmAq3BMmspvQb8"
